grant_id;is_approved;research_area;n_partners
3897;FALSE;Biology and Medicine;0
3898;FALSE;"Mathematics, Natural and
Engineering Sciences";4
3899;FALSE;Humanities and Social Sciences;6
3900;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3901;TRUE;Humanities and Social Sciences;1
3902;FALSE;"Mathematics, Natural and
Engineering Sciences";3
3903;TRUE;"Mathematics, Natural and
Engineering Sciences";0
3904;FALSE;Biology and Medicine;2
3905;TRUE;Biology and Medicine;0
3906;TRUE;Biology and Medicine;0
3907;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3908;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3909;FALSE;Biology and Medicine;1
3910;FALSE;Humanities and Social Sciences;8
3911;FALSE;Humanities and Social Sciences;1
3912;TRUE;Humanities and Social Sciences;2
3913;FALSE;Biology and Medicine;1
3914;FALSE;"Mathematics, Natural and
Engineering Sciences";2
3915;TRUE;"Mathematics, Natural and
Engineering Sciences";0
3916;TRUE;Biology and Medicine;5
3917;TRUE;Biology and Medicine;4
3918;FALSE;Humanities and Social Sciences;0
3919;FALSE;"Mathematics, Natural and
Engineering Sciences";1
3920;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3921;TRUE;Humanities and Social Sciences;5
3922;TRUE;"Mathematics, Natural and
Engineering Sciences";0
3923;TRUE;"Mathematics, Natural and
Engineering Sciences";2
3924;TRUE;Biology and Medicine;2
3925;TRUE;"Mathematics, Natural and
Engineering Sciences";0
3926;FALSE;Biology and Medicine;4
3927;TRUE;Biology and Medicine;0
3928;FALSE;"Mathematics, Natural and
Engineering Sciences";2
3929;FALSE;"Mathematics, Natural and
Engineering Sciences";2
3930;TRUE;"Mathematics, Natural and
Engineering Sciences";0
3931;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3932;TRUE;Humanities and Social Sciences;1
3933;FALSE;Humanities and Social Sciences;0
3934;FALSE;Biology and Medicine;1
3935;FALSE;"Mathematics, Natural and
Engineering Sciences";2
3936;TRUE;"Mathematics, Natural and
Engineering Sciences";1
3937;FALSE;Humanities and Social Sciences;6
3938;FALSE;Humanities and Social Sciences;0
3939;FALSE;Biology and Medicine;1
3940;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3941;FALSE;Biology and Medicine;4
3942;FALSE;Humanities and Social Sciences;3
3943;FALSE;Humanities and Social Sciences;0
3944;TRUE;Biology and Medicine;2
3945;FALSE;Biology and Medicine;0
3946;TRUE;"Mathematics, Natural and
Engineering Sciences";2
3947;TRUE;"Mathematics, Natural and
Engineering Sciences";0
3948;FALSE;Biology and Medicine;1
3949;FALSE;Biology and Medicine;0
3950;FALSE;Biology and Medicine;2
3951;FALSE;"Mathematics, Natural and
Engineering Sciences";3
3952;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3953;TRUE;Humanities and Social Sciences;2
3954;FALSE;Humanities and Social Sciences;1
3955;FALSE;Humanities and Social Sciences;0
3956;TRUE;"Mathematics, Natural and
Engineering Sciences";4
3957;TRUE;Biology and Medicine;1
3958;FALSE;"Mathematics, Natural and
Engineering Sciences";2
3959;FALSE;Biology and Medicine;0
3960;TRUE;"Mathematics, Natural and
Engineering Sciences";0
3961;TRUE;Humanities and Social Sciences;4
3962;TRUE;Humanities and Social Sciences;4
3963;TRUE;"Mathematics, Natural and
Engineering Sciences";0
3964;TRUE;Humanities and Social Sciences;4
3965;FALSE;"Mathematics, Natural and
Engineering Sciences";3
3966;FALSE;Biology and Medicine;0
3967;FALSE;Humanities and Social Sciences;0
3968;TRUE;"Mathematics, Natural and
Engineering Sciences";0
3969;TRUE;Humanities and Social Sciences;0
3970;FALSE;Humanities and Social Sciences;2
3971;TRUE;Biology and Medicine;3
3972;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3973;TRUE;Humanities and Social Sciences;0
3974;FALSE;Biology and Medicine;0
3975;FALSE;Biology and Medicine;0
3976;FALSE;Biology and Medicine;2
3977;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3978;FALSE;Biology and Medicine;3
3979;TRUE;Humanities and Social Sciences;3
3980;TRUE;Humanities and Social Sciences;1
3981;TRUE;"Mathematics, Natural and
Engineering Sciences";6
3982;FALSE;Humanities and Social Sciences;1
3983;FALSE;Humanities and Social Sciences;4
3984;FALSE;Biology and Medicine;3
3985;FALSE;Humanities and Social Sciences;0
3986;TRUE;Biology and Medicine;0
3987;FALSE;Biology and Medicine;1
3988;TRUE;Biology and Medicine;1
3989;FALSE;Biology and Medicine;0
3990;FALSE;Biology and Medicine;3
3991;TRUE;"Mathematics, Natural and
Engineering Sciences";3
3992;TRUE;Humanities and Social Sciences;2
3993;TRUE;Biology and Medicine;5
3994;FALSE;"Mathematics, Natural and
Engineering Sciences";0
3995;FALSE;"Mathematics, Natural and
Engineering Sciences";9
3996;TRUE;"Mathematics, Natural and
Engineering Sciences";1
3997;TRUE;Biology and Medicine;1
3998;FALSE;Humanities and Social Sciences;0
3999;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4000;FALSE;Biology and Medicine;2
4001;TRUE;Humanities and Social Sciences;0
4002;FALSE;Biology and Medicine;0
4003;TRUE;Biology and Medicine;1
4004;TRUE;Biology and Medicine;0
4005;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4006;TRUE;Humanities and Social Sciences;3
4007;FALSE;Biology and Medicine;0
4008;FALSE;Humanities and Social Sciences;1
4009;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4010;TRUE;Biology and Medicine;0
4011;TRUE;Humanities and Social Sciences;1
4012;TRUE;Biology and Medicine;1
4013;TRUE;Biology and Medicine;0
4014;FALSE;"Mathematics, Natural and
Engineering Sciences";4
4015;FALSE;Humanities and Social Sciences;0
4016;FALSE;Biology and Medicine;1
4017;TRUE;Humanities and Social Sciences;0
4018;FALSE;Humanities and Social Sciences;0
4019;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4020;FALSE;Humanities and Social Sciences;3
4021;FALSE;Biology and Medicine;0
4022;TRUE;Biology and Medicine;6
4023;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4024;FALSE;Humanities and Social Sciences;0
4025;TRUE;Humanities and Social Sciences;0
4026;TRUE;Biology and Medicine;0
4027;TRUE;"Mathematics, Natural and
Engineering Sciences";5
4028;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4029;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4030;FALSE;Biology and Medicine;3
4031;FALSE;"Mathematics, Natural and
Engineering Sciences";6
4032;FALSE;Biology and Medicine;4
4033;TRUE;Humanities and Social Sciences;0
4034;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4035;FALSE;"Mathematics, Natural and
Engineering Sciences";4
4036;TRUE;Humanities and Social Sciences;0
4037;FALSE;Biology and Medicine;2
4038;FALSE;Biology and Medicine;2
4039;FALSE;Humanities and Social Sciences;3
4040;TRUE;Humanities and Social Sciences;0
4041;FALSE;Biology and Medicine;0
4042;TRUE;Biology and Medicine;0
4043;FALSE;Humanities and Social Sciences;1
4044;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4045;FALSE;Humanities and Social Sciences;0
4046;TRUE;Biology and Medicine;0
4047;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4048;FALSE;Humanities and Social Sciences;4
4049;TRUE;Biology and Medicine;0
4050;FALSE;Biology and Medicine;3
4051;FALSE;"Mathematics, Natural and
Engineering Sciences";10
4052;FALSE;Humanities and Social Sciences;1
4053;FALSE;Humanities and Social Sciences;3
4054;TRUE;Humanities and Social Sciences;3
4055;TRUE;Humanities and Social Sciences;2
4056;TRUE;Biology and Medicine;0
4057;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4058;FALSE;Biology and Medicine;2
4059;TRUE;Biology and Medicine;0
4060;FALSE;Humanities and Social Sciences;0
4061;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4062;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4063;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4064;TRUE;Biology and Medicine;2
4065;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4066;TRUE;Biology and Medicine;3
4067;TRUE;Biology and Medicine;3
4068;FALSE;"Mathematics, Natural and
Engineering Sciences";3
4069;FALSE;Biology and Medicine;0
4070;TRUE;Humanities and Social Sciences;0
4071;FALSE;Humanities and Social Sciences;2
4072;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4073;FALSE;Humanities and Social Sciences;0
4074;FALSE;Humanities and Social Sciences;0
4075;FALSE;Humanities and Social Sciences;6
4076;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4077;FALSE;Biology and Medicine;1
4078;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4079;TRUE;Biology and Medicine;0
4080;FALSE;"Mathematics, Natural and
Engineering Sciences";4
4081;FALSE;Biology and Medicine;0
4082;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4083;FALSE;Humanities and Social Sciences;0
4084;FALSE;Biology and Medicine;2
4085;TRUE;Biology and Medicine;7
4086;TRUE;Biology and Medicine;0
4087;TRUE;Biology and Medicine;0
4088;FALSE;Humanities and Social Sciences;0
4089;TRUE;Humanities and Social Sciences;7
4090;FALSE;Biology and Medicine;0
4091;TRUE;Humanities and Social Sciences;3
4092;FALSE;Humanities and Social Sciences;5
4093;TRUE;Biology and Medicine;0
4094;TRUE;Humanities and Social Sciences;0
4095;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4096;TRUE;Humanities and Social Sciences;3
4097;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4098;FALSE;Humanities and Social Sciences;2
4099;TRUE;Biology and Medicine;1
4100;TRUE;Biology and Medicine;2
4101;TRUE;Biology and Medicine;1
4102;FALSE;Biology and Medicine;2
4103;TRUE;Humanities and Social Sciences;4
4104;TRUE;Biology and Medicine;8
4105;TRUE;Humanities and Social Sciences;2
4106;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4107;TRUE;Biology and Medicine;0
4108;FALSE;Biology and Medicine;0
4109;FALSE;Biology and Medicine;1
4110;FALSE;Humanities and Social Sciences;0
4111;TRUE;Humanities and Social Sciences;4
4112;FALSE;Humanities and Social Sciences;0
4113;FALSE;Humanities and Social Sciences;0
4114;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4115;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4116;TRUE;Biology and Medicine;0
4117;TRUE;Humanities and Social Sciences;0
4118;FALSE;Humanities and Social Sciences;4
4119;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4120;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4121;FALSE;Humanities and Social Sciences;0
4122;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4123;FALSE;"Mathematics, Natural and
Engineering Sciences";3
4124;FALSE;Biology and Medicine;4
4125;FALSE;"Mathematics, Natural and
Engineering Sciences";5
4126;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4127;TRUE;Humanities and Social Sciences;0
4128;FALSE;Humanities and Social Sciences;0
4129;TRUE;Biology and Medicine;2
4130;TRUE;Humanities and Social Sciences;6
4131;FALSE;Biology and Medicine;4
4132;TRUE;Biology and Medicine;0
4133;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4134;TRUE;Biology and Medicine;1
4135;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4136;TRUE;Biology and Medicine;0
4137;TRUE;Humanities and Social Sciences;0
4138;TRUE;Biology and Medicine;0
4139;FALSE;Humanities and Social Sciences;1
4140;FALSE;Humanities and Social Sciences;2
4141;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4142;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4143;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4144;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4145;FALSE;Humanities and Social Sciences;1
4146;FALSE;Humanities and Social Sciences;2
4147;FALSE;Humanities and Social Sciences;2
4148;FALSE;Biology and Medicine;1
4149;FALSE;Biology and Medicine;1
4150;FALSE;Humanities and Social Sciences;3
4151;FALSE;Biology and Medicine;0
4152;TRUE;Humanities and Social Sciences;0
4153;FALSE;Biology and Medicine;1
4154;TRUE;Biology and Medicine;0
4155;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4156;FALSE;Biology and Medicine;0
4157;FALSE;Biology and Medicine;2
4158;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4159;FALSE;Humanities and Social Sciences;2
4160;TRUE;Humanities and Social Sciences;0
4161;FALSE;Biology and Medicine;0
4162;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4163;TRUE;Biology and Medicine;0
4164;FALSE;Biology and Medicine;5
4165;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4166;FALSE;Biology and Medicine;1
4167;FALSE;Humanities and Social Sciences;0
4168;FALSE;Biology and Medicine;4
4169;TRUE;Biology and Medicine;0
4170;FALSE;Biology and Medicine;0
4171;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4172;FALSE;Biology and Medicine;0
4173;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4174;TRUE;Biology and Medicine;0
4175;FALSE;Humanities and Social Sciences;2
4176;TRUE;Humanities and Social Sciences;0
4177;TRUE;Humanities and Social Sciences;1
4178;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4179;FALSE;Biology and Medicine;5
4180;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4181;FALSE;Biology and Medicine;3
4182;FALSE;Biology and Medicine;1
4183;FALSE;Biology and Medicine;3
4184;TRUE;Biology and Medicine;1
4185;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4186;TRUE;Biology and Medicine;2
4187;TRUE;Biology and Medicine;1
4188;FALSE;Humanities and Social Sciences;10
4189;TRUE;Biology and Medicine;0
4190;FALSE;Biology and Medicine;1
4191;TRUE;Humanities and Social Sciences;1
4192;FALSE;Humanities and Social Sciences;0
4193;FALSE;Biology and Medicine;1
4194;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4195;TRUE;"Mathematics, Natural and
Engineering Sciences";9
4196;FALSE;Biology and Medicine;1
4197;FALSE;Humanities and Social Sciences;1
4198;TRUE;Biology and Medicine;0
4199;TRUE;Biology and Medicine;4
4200;TRUE;Humanities and Social Sciences;0
4201;FALSE;Humanities and Social Sciences;1
4202;FALSE;Humanities and Social Sciences;3
4203;TRUE;"Mathematics, Natural and
Engineering Sciences";5
4204;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4205;TRUE;Humanities and Social Sciences;4
4206;FALSE;Biology and Medicine;1
4207;FALSE;Biology and Medicine;1
4208;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4209;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4210;TRUE;Biology and Medicine;0
4211;TRUE;Biology and Medicine;1
4212;FALSE;Biology and Medicine;2
4213;FALSE;Biology and Medicine;3
4214;FALSE;Biology and Medicine;4
4215;FALSE;Biology and Medicine;4
4216;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4217;FALSE;Biology and Medicine;3
4218;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4219;FALSE;Humanities and Social Sciences;0
4220;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4221;TRUE;Humanities and Social Sciences;10
4222;TRUE;Humanities and Social Sciences;0
4223;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4224;FALSE;Biology and Medicine;3
4225;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4226;FALSE;Biology and Medicine;4
4227;FALSE;Biology and Medicine;0
4228;FALSE;Biology and Medicine;2
4229;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4230;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4231;TRUE;Humanities and Social Sciences;2
4232;FALSE;Humanities and Social Sciences;2
4233;FALSE;Humanities and Social Sciences;0
4234;TRUE;Biology and Medicine;0
4235;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4236;FALSE;Biology and Medicine;0
4237;FALSE;Biology and Medicine;7
4238;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4239;FALSE;Humanities and Social Sciences;6
4240;FALSE;Biology and Medicine;1
4241;TRUE;Humanities and Social Sciences;3
4242;FALSE;Biology and Medicine;4
4243;TRUE;Humanities and Social Sciences;0
4244;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4245;FALSE;Biology and Medicine;1
4246;TRUE;Biology and Medicine;12
4247;TRUE;"Mathematics, Natural and
Engineering Sciences";5
4248;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4249;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4250;FALSE;Biology and Medicine;8
4251;FALSE;Biology and Medicine;7
4252;FALSE;Humanities and Social Sciences;1
4253;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4254;FALSE;Humanities and Social Sciences;0
4255;TRUE;Biology and Medicine;0
4256;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4257;FALSE;Humanities and Social Sciences;0
4258;TRUE;"Mathematics, Natural and
Engineering Sciences";5
4259;FALSE;Biology and Medicine;3
4260;FALSE;"Mathematics, Natural and
Engineering Sciences";6
4261;TRUE;Biology and Medicine;0
4262;TRUE;Humanities and Social Sciences;0
4263;FALSE;Biology and Medicine;3
4264;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4265;FALSE;Humanities and Social Sciences;0
4266;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4267;FALSE;Humanities and Social Sciences;5
4268;FALSE;Biology and Medicine;0
4269;FALSE;Humanities and Social Sciences;0
4270;FALSE;Biology and Medicine;5
4271;TRUE;Humanities and Social Sciences;1
4272;FALSE;Humanities and Social Sciences;1
4273;FALSE;Humanities and Social Sciences;0
4274;FALSE;Humanities and Social Sciences;5
4275;TRUE;Biology and Medicine;0
4276;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4277;TRUE;Biology and Medicine;0
4278;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4279;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4280;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4281;FALSE;Humanities and Social Sciences;4
4282;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4283;FALSE;Humanities and Social Sciences;0
4284;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4285;FALSE;Biology and Medicine;1
4286;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4287;FALSE;Humanities and Social Sciences;0
4288;TRUE;Humanities and Social Sciences;4
4289;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4290;TRUE;Humanities and Social Sciences;0
4291;FALSE;Biology and Medicine;0
4292;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4293;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4294;FALSE;Biology and Medicine;0
4295;FALSE;Biology and Medicine;1
4296;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4297;TRUE;Humanities and Social Sciences;0
4298;TRUE;Biology and Medicine;7
4299;FALSE;Biology and Medicine;0
4300;FALSE;Humanities and Social Sciences;0
4301;TRUE;"Mathematics, Natural and
Engineering Sciences";1
4302;FALSE;Biology and Medicine;4
4303;TRUE;Humanities and Social Sciences;0
4304;FALSE;Humanities and Social Sciences;0
4305;FALSE;Biology and Medicine;1
4306;TRUE;Humanities and Social Sciences;0
4307;TRUE;Biology and Medicine;4
4308;TRUE;Biology and Medicine;7
4309;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4310;TRUE;Biology and Medicine;1
4311;FALSE;Humanities and Social Sciences;8
4312;FALSE;Biology and Medicine;0
4313;TRUE;Biology and Medicine;2
4314;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4315;FALSE;Humanities and Social Sciences;3
4316;FALSE;Humanities and Social Sciences;1
4317;FALSE;Biology and Medicine;2
4318;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4319;TRUE;Humanities and Social Sciences;1
4320;FALSE;Biology and Medicine;1
4321;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4322;TRUE;Biology and Medicine;0
4323;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4324;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4325;FALSE;Biology and Medicine;6
4326;TRUE;Humanities and Social Sciences;0
4327;TRUE;Humanities and Social Sciences;0
4328;TRUE;"Mathematics, Natural and
Engineering Sciences";6
4329;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4330;TRUE;Humanities and Social Sciences;0
4331;TRUE;Humanities and Social Sciences;1
4332;TRUE;"Mathematics, Natural and
Engineering Sciences";4
4333;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4334;TRUE;Humanities and Social Sciences;5
4335;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4336;TRUE;Biology and Medicine;0
4337;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4338;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4339;TRUE;Biology and Medicine;0
4340;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4341;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4342;TRUE;Humanities and Social Sciences;0
4343;FALSE;Humanities and Social Sciences;1
4344;FALSE;Humanities and Social Sciences;3
4345;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4346;TRUE;"Mathematics, Natural and
Engineering Sciences";10
4347;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4348;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4349;TRUE;Humanities and Social Sciences;0
4350;TRUE;Biology and Medicine;1
4351;FALSE;Humanities and Social Sciences;2
4352;TRUE;Biology and Medicine;2
4353;FALSE;"Mathematics, Natural and
Engineering Sciences";4
4354;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4355;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4356;TRUE;Humanities and Social Sciences;0
4357;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4358;TRUE;Biology and Medicine;0
4359;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4360;FALSE;Biology and Medicine;4
4361;FALSE;Biology and Medicine;1
4362;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4363;FALSE;Humanities and Social Sciences;3
4364;TRUE;Humanities and Social Sciences;0
4365;TRUE;Biology and Medicine;0
4366;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4367;TRUE;Humanities and Social Sciences;14
4368;TRUE;Biology and Medicine;0
4369;TRUE;Biology and Medicine;0
4370;FALSE;Biology and Medicine;2
4371;FALSE;"Mathematics, Natural and
Engineering Sciences";5
4372;FALSE;Biology and Medicine;5
4373;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4374;FALSE;Humanities and Social Sciences;9
4375;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4376;FALSE;Humanities and Social Sciences;1
4377;FALSE;"Mathematics, Natural and
Engineering Sciences";3
4378;FALSE;Biology and Medicine;4
4379;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4380;TRUE;Biology and Medicine;3
4381;TRUE;Humanities and Social Sciences;5
4382;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4383;FALSE;Biology and Medicine;4
4384;FALSE;Humanities and Social Sciences;3
4385;FALSE;Humanities and Social Sciences;0
4386;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4387;FALSE;Biology and Medicine;1
4388;TRUE;Biology and Medicine;0
4389;TRUE;Biology and Medicine;5
4390;TRUE;Biology and Medicine;0
4391;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4392;FALSE;Humanities and Social Sciences;0
4393;FALSE;Humanities and Social Sciences;2
4394;TRUE;Biology and Medicine;0
4395;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4396;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4397;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4398;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4399;TRUE;Humanities and Social Sciences;13
4400;TRUE;Biology and Medicine;5
4401;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4402;FALSE;Biology and Medicine;0
4403;FALSE;Humanities and Social Sciences;3
4404;TRUE;Biology and Medicine;1
4405;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4406;TRUE;Biology and Medicine;4
4407;TRUE;Humanities and Social Sciences;3
4408;TRUE;Biology and Medicine;8
4409;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4410;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4411;TRUE;Humanities and Social Sciences;4
4412;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4413;TRUE;Biology and Medicine;0
4414;TRUE;Biology and Medicine;0
4415;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4416;TRUE;Biology and Medicine;3
4417;FALSE;Biology and Medicine;1
4418;TRUE;Biology and Medicine;2
4419;FALSE;Humanities and Social Sciences;1
4420;TRUE;Biology and Medicine;0
4421;TRUE;Humanities and Social Sciences;0
4422;TRUE;Humanities and Social Sciences;0
4423;FALSE;Humanities and Social Sciences;1
4424;FALSE;Biology and Medicine;7
4425;FALSE;Biology and Medicine;4
4426;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4427;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4428;FALSE;Humanities and Social Sciences;0
4429;TRUE;Biology and Medicine;4
4430;TRUE;Biology and Medicine;1
4431;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4432;TRUE;Humanities and Social Sciences;0
4433;TRUE;Humanities and Social Sciences;4
4434;TRUE;Humanities and Social Sciences;0
4435;FALSE;Humanities and Social Sciences;1
4436;TRUE;Biology and Medicine;0
4437;FALSE;Biology and Medicine;0
4438;FALSE;Humanities and Social Sciences;2
4439;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4440;FALSE;Humanities and Social Sciences;0
4441;TRUE;"Mathematics, Natural and
Engineering Sciences";5
4442;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4443;TRUE;Humanities and Social Sciences;0
4444;FALSE;Humanities and Social Sciences;1
4445;TRUE;Biology and Medicine;0
4446;FALSE;Biology and Medicine;0
4447;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4448;FALSE;Humanities and Social Sciences;0
4449;FALSE;Humanities and Social Sciences;5
4450;FALSE;Biology and Medicine;0
4451;TRUE;Biology and Medicine;0
4452;TRUE;Humanities and Social Sciences;0
4453;FALSE;Humanities and Social Sciences;7
4454;TRUE;Humanities and Social Sciences;7
4455;TRUE;Biology and Medicine;0
4456;TRUE;Biology and Medicine;2
4457;TRUE;Humanities and Social Sciences;0
4458;TRUE;Humanities and Social Sciences;6
4459;TRUE;Biology and Medicine;0
4460;TRUE;Biology and Medicine;1
4461;FALSE;"Mathematics, Natural and
Engineering Sciences";3
4462;FALSE;Humanities and Social Sciences;0
4463;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4464;TRUE;Humanities and Social Sciences;2
4465;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4466;TRUE;Biology and Medicine;0
4467;TRUE;"Mathematics, Natural and
Engineering Sciences";1
4468;TRUE;Biology and Medicine;0
4469;FALSE;Biology and Medicine;0
4470;FALSE;"Mathematics, Natural and
Engineering Sciences";3
4471;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4472;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4473;TRUE;Humanities and Social Sciences;0
4474;FALSE;Biology and Medicine;0
4475;TRUE;Humanities and Social Sciences;1
4476;TRUE;Biology and Medicine;0
4477;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4478;FALSE;Biology and Medicine;3
4479;TRUE;Humanities and Social Sciences;1
4480;FALSE;"Mathematics, Natural and
Engineering Sciences";8
4481;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4482;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4483;TRUE;Humanities and Social Sciences;0
